taps_from_fp,transition_1_to_2,transition_2_to_3,transition_3_to_4,transition_4_to_5,transition_5_to_6,transition_6_to_7,transition_7_to_8,transition_8_to_9,transition_9_to_10,transition_10_to_11,transition_11_to_12,transition_12_to_13,transition_13_to_14,transition_14_to_15,transition_15_to_16,transition_16_to_17,transition_17_to_18,transition_18_to_19,transition_19_to_20,transition_20_to_21,transition_21_to_22,transition_22_to_23,transition_23_to_24,transition_24_to_25,transition_25_to_26,transition_26_to_27,transition_27_to_28,transition_28_to_29,transition_29_to_30,transition_30_to_31,transition_31_to_32,transition_32_to_33,transition_33_to_34,transition_34_to_35,transition_35_to_36,transition_36_to_37,transition_37_to_38,transition_38_to_39,transition_39_to_40,transition_40_to_41,transition_41_to_42,transition_42_to_43,transition_43_to_44,transition_44_to_45,transition_45_to_46,transition_46_to_47,transition_47_to_48,transition_48_to_49,transition_49_to_50,transition_50_to_51,transition_51_to_52,transition_52_to_53,transition_53_to_54,transition_54_to_55,transition_55_to_56,transition_56_to_57,transition_57_to_58,transition_58_to_59,transition_59_to_60,transition_60_to_61,transition_61_to_62,transition_62_to_63,transition_63_to_64,transition_64_to_65,transition_65_to_66,transition_66_to_67,transition_67_to_68,transition_68_to_69,transition_69_to_70,transition_70_to_71,transition_71_to_72,transition_72_to_73,transition_73_to_74,transition_74_to_75,transition_75_to_76,transition_76_to_77,transition_77_to_78,transition_78_to_79,transition_79_to_80,transition_80_to_81,transition_81_to_82,transition_82_to_83,transition_83_to_84,transition_84_to_85,transition_85_to_86,transition_86_to_87,transition_87_to_88,transition_88_to_89,transition_89_to_90,transition_90_to_91,transition_91_to_92,transition_92_to_93,transition_93_to_94,transition_94_to_95,transition_95_to_96,transition_96_to_97,transition_97_to_98,transition_98_to_99,transition_99_to_100,transition_100_to_101,transition_101_to_102,transition_102_to_103,transition_103_to_104,transition_104_to_105,transition_105_to_106,transition_106_to_107,transition_107_to_108,transition_108_to_109,transition_109_to_110,transition_110_to_111,transition_111_to_112,transition_112_to_113,transition_113_to_114,transition_114_to_115,transition_115_to_116,transition_116_to_117,transition_117_to_118,transition_118_to_119,transition_119_to_120,transition_120_to_121,transition_121_to_122,transition_122_to_123,transition_123_to_124,transition_124_to_125,transition_125_to_126,transition_126_to_127,transition_127_to_128,transition_128_to_129,transition_129_to_130
-15,0.0467094909476077,0.118931957322785,0.115889656486249,0.112697226506145,0.0800160084573908,0.108069960207567,0.0459174747282186,0.0784268398336636,0.0993096409311074,0.0719938038531723,0.0285530874228411,0.125428001304606,0.111653112797183,0.107475187930936,0.189709339781564,0.0882135009077459,0.035223397276311,0.0316267250890402,0.0438592701346972,0.0462035733865387,0.0590503063137958,0.0244509330854807,0.162834593114431,0.0879416052506632,0.00509802782066032,0.115127992106079,0.204138812602669,0.109765309179599,0.156349854671063,0.135287561648928,0.0466792567684734,0.139944572230176,0.0595288688537068,0.0628589442985334,0.133375187865632,0.0128786403078188,0.0910683137695683,0.0602386995007016,0.051224315768227,0.044382540683312,0.0579931728423119,0.0168594385846001,0.0673912055337867,0.0563701382767581,0.219999915648056,0.160851178807187,0.105004839432649,0.11957335955246,0.0563225984731316,0.0840112955833863,0.100664984717589,0.0871421947860613,0.0643949532522634,0.0940125964483581,0.106575763149981,0.0726156473067852,0.0391068229695164,0.0498571778301299,0.0621729151281012,0.0823087597467505,0.073473095845171,0.110310777819693,0.0589324411175462,0.0288679822477593,0.101497602097373,0.0391143371584788,0.126382798979715,0.203528656694411,0.0808554508959715,0.109089478519318,0.10895297132173,0.0959784626151268,0.139761183719511,0.0715883121683246,0.132994704730062,0.0441649359707251,0.216260369815739,0.132763492594761,0.151994287600321,0.113292294399906,0.00924069619015463,0.0549959078754069,0.117997868441778,0.152220743326575,0.129039854220279,0.139619207437276,0.0541379668440132,0.12603085380697,0.111746673578188,0.0817985645876338,0.143283283084586,0.135856797659264,0.124554742044396,0.0932005627972664,0.0907610970672059,0.0677533372751935,0.0395668400369489,0.153086109795808,0.152950536471681,0.00807604355316749,0.0881858011631302,0.16219830578022,0.119020948420984,0.0892748762800976,0.0621367832052041,0.158190476728228,0.1085821628865,0.0720411830490048,0.0952139582010512,0.0858409342448673,0.123429003966382,0.183103112128547,0.065929898495768,0.075649443445146,0.191891250409099,0.15195054256673,0.119436718342,0.14870179738783,0.210117965947063,0.195790275851843,0.0958835847566502,0.159853557983224,0.142311194077709,0.174115221978286,0.0370758548326958,0.110799286974624,0.159527318270553,0.0594235987477084,0.11854105244787
-14.5,0.0246631860780004,0.0806420845178168,0.0646484255943537,0.112117016226028,0.105390237912086,0.0509203531992176,0.065574894832499,0.0754702033697623,0.0657962036765961,0.0683467852995512,0.0125247972798749,0.133034849188593,0.110595198900346,0.0530555969314173,0.10918326895563,0.121895963207133,0.0446775673898991,0.0147152525115648,0.0666137827776622,0.00795832703111458,0.0512107705535531,0.0257862848130315,0.1598028781262,0.102723541287827,0.00794859011536102,0.113932207821402,0.175027549440844,0.0731527878425843,0.0852888663396135,0.141208673941826,0.0636348087760664,0.131670622826337,0.0779419420511642,0.0636580276527019,0.106638262988322,0.0448029294854311,0.0694425501149461,0.0814873884297859,0.0310120306832169,0.0459022054527612,0.0829010919309548,0.0332761760340701,0.0710680973980151,0.048865171083154,0.16123368659889,0.138051874094883,0.0904155298026394,0.0963333325964951,0.0608138106672564,0.0703080517314915,0.015783060766381,0.0177688400461083,0.0694454510451451,0.0211305867254905,0.078726470814584,0.0598363365813699,0.0624810068715484,0.0199691706668831,0.052757560063753,0.0923225727111432,0.108401720349593,0.11505638880562,0.0328323935389009,0.0695300031567023,0.0843015415026232,0.035023299155425,0.0690748741358476,0.15627219037192,0.0636339997688492,0.0967846481448536,0.0857212782418978,0.0808495228021356,0.103728007735994,0.0735801463209214,0.142276855509193,0.0451009450005412,0.14340000688418,0.123945777361381,0.131810250461143,0.0917338234274443,0.0442628877142825,0.0740386991734515,0.0617950774274405,0.0899579221251555,0.0485558799470311,0.0838563800107158,0.0477069912852468,0.107683348160176,0.086988433117171,0.0869801748741786,0.108565503365675,0.121971929915089,0.0925223228616982,0.0649380910915392,0.0322367434738841,0.0338873291257068,0.0300107640517947,0.152548314483936,0.114399605527391,0.070535009891669,0.127770475081039,0.155460020178214,0.0708256945052356,0.0948597003085586,0.0578676065693023,0.123284055171242,0.0697766311282829,0.0372113546734423,0.0901457529989982,0.0956024129129042,0.0853605350573721,0.18685027935519,0.0229941591810344,0.0944322816329162,0.189334372449129,0.161946251795554,0.141701669135109,0.11776750835879,0.217987880410931,0.231457749532999,0.0797223830310777,0.13933174386347,0.164449041794131,0.144867865546827,0.0626823054562598,0.074371485943142,0.13583757963711,0.0869714526079817,0.0360314144310271
-14,0.0727556826543653,0.0485396303893083,0.0173061034122509,0.124305004138226,0.130454420139138,0.0947344539694396,0.125636151371105,0.0905720791662508,0.0619869027652061,0.0335462659039656,0.0103442022748421,0.0719845104352617,0.08910365562673,0.0372620860982585,0.0345591638768112,0.14530801723196,0.123357152949308,0.0680528996241101,0.117939681459532,0.0308017082407467,0.105887783618587,0.0547289420581292,0.138786562794791,0.106458338626138,0.0354352686268646,0.0837788191978646,0.121261505621611,0.0272082280651933,0.0798572717899317,0.133116697880879,0.105918933458147,0.100157477295973,0.0633394664918086,0.0462351826834098,0.0706335854079991,0.0701881986614255,0.0612715086301682,0.0966336598892867,0.113705882558776,0.0266755445542469,0.0776295856149207,0.0365633775235908,0.0910138645455639,0.0427849057759821,0.138126548833387,0.106774650593342,0.0498058437597456,0.0619732066522687,0.0940142024523665,0.0929717622973703,0.0506286244525014,0.0787180770921627,0.115847650569364,0.0746572812375226,0.0924259041172897,0.0784372538122281,0.0550874679569501,0.0256440206882945,0.0809834102645825,0.105211144984469,0.0977165994034506,0.085458907382819,0.00983135478883705,0.116531120717424,0.0587458230137537,0.0556330570938115,0.0181152274751844,0.122080120586041,0.0428639989551519,0.0424133464917876,0.0681204693041538,0.050929363884958,0.0484258936136263,0.0508918125378467,0.104611644140633,0.0677843485408309,0.0537903383089403,0.0906403601890134,0.0797369695388918,0.0379191039799182,0.0467837601230872,0.0652355461541489,0.0296603536066045,0.0411147080310777,0.0391890730437481,0.0175320651462957,0.0483937778378064,0.0514697064806696,0.0349391012477218,0.126584932158317,0.0729091729626024,0.104137245649966,0.103705570605596,0.113464397891515,0.0610179472247628,0.0192168165803125,0.0533191104988737,0.110225976695436,0.0811125495920914,0.12249886199383,0.0869458134881532,0.0433846148825699,0.0586145887910025,0.112286886874828,0.0427599468570237,0.0913263045033453,0.0762482045444448,0.0204578896919629,0.0573131839230575,0.124108359906234,0.0417035048756906,0.190411515156889,0.117036625690787,0.143775985336062,0.13489455437339,0.0725874078675358,0.104708694266066,0.0217781078250386,0.13684384879493,0.154993590289099,0.0337562436475751,0.0811862682581636,0.0956837216157529,0.0756391204207441,0.0860776519093361,0.0520280151752637,0.0974603030925991,0.0938169499708668,0.0664560907630402
-13.5,0.112801078916609,0.0364688153285418,0.0868275519213738,0.106784560795088,0.0835559606458114,0.1440001378984,0.172893659529377,0.118560397360651,0.0772625362415472,0.0510864355070917,0.0230250152170307,0.0359413081454926,0.050559936474821,0.0430477676522437,0.00803238596286759,0.139092608309328,0.139091448776337,0.09799033323437,0.0841007204162586,0.0811828222793737,0.115919013283549,0.0837421869567778,0.109784932438541,0.104535946462687,0.0763752034969371,0.0513240710190655,0.0725788362523138,0.029875865372269,0.0781113068422049,0.169798501301227,0.145090325340571,0.0983804870311617,0.0399926411651886,0.0269619437014961,0.0212054099895676,0.0743527599391545,0.0654483024651375,0.0857605042755299,0.187352617669008,0.0973398389584509,0.0534323559308397,0.0275090206051578,0.0995792439993183,0.0306359345218461,0.114841082034361,0.0463849055452828,0.069671168526715,0.0393746777878197,0.0961728612762359,0.0466427105546356,0.0297187631517911,0.113502380078494,0.163294684139942,0.146110341132743,0.0986627536183029,0.111805756131887,0.0427699894333363,0.0365029640601751,0.065453179378061,0.116438491498815,0.0934978185832801,0.0467886031066238,0.0176355922585255,0.114414263798874,0.0118252152818942,0.0629186915090123,0.0445756284653426,0.0668020210322376,0.0402506031783212,0.082610622409458,0.0961320370212901,0.0720040814114303,0.0797037987466452,0.0546246200279322,0.0780405583323786,0.0729710639226688,0.0339043596313984,0.100085560132504,0.0329835387224543,0.0612043347374715,0.024180168213732,0.0350828065009471,0.0250644623137944,0.0833191595951032,0.0790664158784283,0.108204030534484,0.0872112492676325,0.0138717308492399,0.0409393775371321,0.117385334951497,0.0795949023603668,0.0684429284143978,0.0987264038639348,0.122274822540555,0.0559957342360643,0.0325010606114143,0.0740699684230257,0.05667417077072,0.0317032515047434,0.094465100233548,0.0102041936225067,0.110685148272245,0.125033672125496,0.118322288725498,0.055705567786661,0.0530939477862572,0.0983355293696001,0.0349420297119364,0.0186318825351519,0.111557152098837,0.00877464581120598,0.165540456452939,0.0807327413908673,0.124263990097882,0.0838077541689755,0.106012942819087,0.0339098704264444,0.0462882573870959,0.087754212263835,0.143615029571822,0.0300725806348089,0.0442934022463815,0.0643108216335698,0.0493245913827759,0.0908288874161482,0.0415848638477539,0.0845597888321807,0.0453450881636914,0.0872259986347863
-13,0.137690492018221,0.0535600750440213,0.169637633591122,0.18893136180087,0.0480239433159572,0.18885252698511,0.233071203251362,0.146335151738711,0.0797992937323665,0.0931381603532828,0.0282734636236899,0.0880848386479745,0.00922582869481767,0.0561364911607817,0.0240231456212023,0.139381313849759,0.142447853015023,0.104133374842611,0.0667460732392071,0.119412264129791,0.066532597521599,0.0477907729046825,0.0922187197612612,0.0604642804761391,0.0977118525651655,0.0562306874694031,0.0330465638382119,0.0921910612849198,0.0759236542697073,0.176401286176255,0.130388215506329,0.103100699853019,0.0342556150641031,0.0777780943869757,0.0698384323798765,0.0710693854872221,0.0891074388969443,0.093952099236363,0.206715862984175,0.121988534302017,0.0775312201410507,0.0923421134367784,0.111946411607971,0.017163550662103,0.0994243522489098,0.0190587930238727,0.0801513070062326,0.031904030015119,0.114512145628306,0.0636876408194622,0.0269874802546913,0.130455388153023,0.12617509932862,0.140331058763733,0.104378229098055,0.136412307725336,0.0652723069909437,0.0388855115395156,0.0466678621790519,0.146184887703021,0.0969107244426463,0.0592899352642817,0.0312121545138085,0.116953234682313,0.111568909589618,0.0635003226823597,0.111140607129099,0.12317420959009,0.0921340397550615,0.129228724031793,0.114881878168205,0.100046639705016,0.0880526763836464,0.060519854187004,0.0797032984749678,0.061083743969895,0.0786940672020235,0.115984483133571,0.0921961684538346,0.0889724426044135,0.0264480132518776,0.0652721633440582,0.0334990768183646,0.116073018744742,0.108798044946366,0.165687624179316,0.11150474164007,0.051488891796639,0.120240471507268,0.159478637077639,0.145182929647274,0.082289133449255,0.152133904533975,0.126806230433703,0.0568944168487689,0.033010151641667,0.104929961529634,0.0437362895236853,0.0337944533959095,0.0342153942288207,0.0563599135659911,0.153774546192638,0.165336882296531,0.149157738538108,0.0376935081742075,0.0330157822625725,0.165551263828133,0.0712441362249696,0.0504691455693461,0.114250831037008,0.0414408420012646,0.192133756568544,0.0429353166568948,0.0800431568355836,0.110699108859984,0.160948332624446,0.0239985449634959,0.12851140377587,0.158352368811464,0.137403551261877,0.0515745929936281,0.0365825058261839,0.0895992430334093,0.031500701237908,0.0989128029104447,0.00455561043265261,0.121543766196615,0.00849312131546854,0.101075723795433
-12.5,0.0929792412900388,0.0306965484758327,0.21052729339067,0.209628106327811,0.0292900723732853,0.149331342429878,0.20930858864314,0.186854581174623,0.0889519570195365,0.107642199929842,0.0187365045920282,0.147049931316142,0.0395847001381464,0.0408428304149622,0.00888375763664239,0.110119332177586,0.09093288532953,0.0951258254684062,0.0786095301261281,0.136092634760511,0.0459087384740527,0.028656701045581,0.121655682508178,0.0228599898565608,0.0807088827455463,0.0505200990577634,0.0526237712387828,0.121335949593558,0.0772257338224791,0.150412026167275,0.105752227829042,0.124450690629895,0.0970197496555236,0.0930464152624469,0.076960724069674,0.0606880010036797,0.0964529947654032,0.0945332784963911,0.205817574700743,0.12870482350538,0.066972683360755,0.082377005019251,0.11071609522176,0.0356035700256674,0.0710374056590733,0.0351055993409074,0.0774415411857526,0.0842516765139477,0.117127321952868,0.0748673382167238,0.0285186048675354,0.117825314574781,0.0778766322757679,0.139107351390614,0.115177153441317,0.139849188658781,0.0998155165573909,0.0329922479919458,0.0347273116473226,0.156208703899449,0.088612743443848,0.0994340635779343,0.061586969780463,0.152110443857073,0.194324232085322,0.0604833976061136,0.127813788986928,0.167077300261029,0.137491151426919,0.140207022203331,0.0993316314725749,0.126727970067333,0.105447644774756,0.0700844285741314,0.0894423762810297,0.0755981272476551,0.105239172702594,0.119741512849189,0.132210734104127,0.110644171093959,0.0243881451645831,0.116080888441298,0.0515812016141383,0.170233553857327,0.122253093729308,0.166687906162522,0.10979859573979,0.0983482724771957,0.162384523387217,0.167946912096877,0.163705164737942,0.13276693090728,0.19258881211072,0.162937997780669,0.0772527849211633,0.013045191257348,0.124780887424294,0.0685539447029138,0.0786294029469831,0.0101288778026194,0.0932055673168862,0.207906146683596,0.232248916821108,0.205868311690468,0.0580470935584178,0.145515832473697,0.194644944175936,0.126422044091685,0.138905167909227,0.149763170857275,0.0656787063089214,0.18440478383392,0.087381092441612,0.0523013914222106,0.192857060039132,0.18967221701194,0.0197391508086255,0.150319392076539,0.218125501197013,0.149146053417373,0.0893273912093927,0.0703758106145703,0.117028148353889,0.0698316856587167,0.0861885481075856,0.0467227880987152,0.148524456085319,0.0659444450345927,0.136541210973819
-12,0.0551112247605454,0.0351319945330254,0.239783731493872,0.225366274974662,0.0648526588220103,0.103913718840024,0.17444064878609,0.208084128412035,0.0674742918237445,0.121613267051927,0.033138210719764,0.209701976477789,0.100818890455683,0.0777767213309157,0.0387095014497994,0.085627835615093,0.0463079981758242,0.0713134688984319,0.141807170546957,0.161097601727276,0.0408867397294002,0.0183763031671925,0.125283003140964,0.0248920771238957,0.0779331372370748,0.0147011155263798,0.047448422899032,0.118387368519209,0.0672286020160737,0.13101043944988,0.0975663075395414,0.111545017848927,0.100950546164433,0.0823396229413673,0.0586169236898132,0.0415860332406157,0.124274804591176,0.09783904081664,0.14526646885773,0.0827582736485357,0.0805810063345265,0.0697546152550432,0.111838040108396,0.0820384329925181,0.0633790790747821,0.0268637215364414,0.0647693016950946,0.143455980526316,0.125065730555659,0.0853549262071504,0.0314951198439683,0.103524483076776,0.0565210188068298,0.123058176653108,0.114380214257722,0.138758931868211,0.133887866192102,0.0358758970881348,0.0774582255844373,0.136676945840027,0.118143769868497,0.102010060251359,0.0903354485581265,0.18908522308724,0.238188988845181,0.0705682986603977,0.136967836573068,0.1958274077053,0.15829028121408,0.117453626743813,0.0809655581831248,0.140893623951295,0.138425453508202,0.0555398311330797,0.0822091769807551,0.0992643654738255,0.14332824314136,0.125551954589438,0.15442346523303,0.150795382706356,0.0296337915359144,0.197224626425288,0.026699584209665,0.194978332510479,0.130921343270175,0.152536823301915,0.0989502226432269,0.151744152584733,0.195011368301444,0.163708718166012,0.141089149008253,0.161527000666722,0.231428335316043,0.200924342283658,0.0891011585792931,0.0411281628557195,0.139242574642652,0.0925847060190243,0.119380053631343,0.0149245487364556,0.0806154185870435,0.240136174004992,0.267060801441919,0.219437770262081,0.102981944715677,0.199701088256287,0.201767189000029,0.149039726090896,0.191586255981721,0.209218977564265,0.0544767376720634,0.137168620108056,0.139698859006963,0.0573293249519065,0.25238073809579,0.159364350363282,0.0560607512893242,0.149390084202099,0.208422278366911,0.126509059734748,0.0794352053847713,0.0418774343746442,0.140461181859968,0.132758001765821,0.082402848502669,0.0650241631590655,0.150358622187428,0.115583793654369,0.176749487194521
-11.5,0.0428927251776465,0.0569982889938192,0.212673320712839,0.190866029281749,0.0872428339443763,0.0900140655488757,0.138733163516723,0.223359069298577,0.0540292442882789,0.100031752580513,0.0405946842761442,0.200890876072898,0.119852004879925,0.131671755313975,0.0607462328839778,0.0429110098892118,0.0643100362419782,0.0494211050050391,0.142503519598651,0.146200152595162,0.0278711395952622,0.0396503488389796,0.152258960553741,0.0580199487434051,0.0489110335744143,0.0151991094637252,0.0765309130662567,0.114390677883936,0.0374018006232633,0.104105347439624,0.104145307955991,0.128924338241067,0.123955591499341,0.0776870541746366,0.0364406267466638,0.0297178219656677,0.155885367068903,0.104278951640973,0.103881852133014,0.0320333066057116,0.07534311152993,0.0635482556594403,0.0819320204383232,0.0859598414799515,0.023621325666962,0.0323831551063697,0.0972044115964864,0.1507686625532,0.0718640849487638,0.0937283026128901,0.0268430531636506,0.101995960498587,0.0531004062465258,0.115153675365832,0.0978534345263845,0.118180599313182,0.154129985984662,0.0436035118075232,0.10642987771447,0.151806880474216,0.111818649762196,0.0923271284122151,0.102899442106589,0.210084179346617,0.245944748737323,0.073639929002279,0.118809591039133,0.147684844533519,0.131516323462923,0.105060830478728,0.101266694689185,0.150864863477214,0.150140989288715,0.0709228470844895,0.0879511178657135,0.0621139340290197,0.134507786293175,0.120866479151094,0.16187400533659,0.187883902475471,0.0246819381586923,0.249655018664733,0.0815720111339577,0.231287476903203,0.122418378078518,0.101554140568169,0.0899216583723327,0.150126096391683,0.209703315442804,0.150814400048805,0.111326326913802,0.128492825632805,0.20004341160397,0.182003154793077,0.0826729763546963,0.0820780245894331,0.121235179139905,0.0852981190636041,0.0983499920781506,0.0149316296312191,0.0863138294331561,0.256224763066393,0.273324908259762,0.204433587227104,0.106585961596198,0.210467968775055,0.17976395453377,0.137992166055214,0.194803460364975,0.200812921502017,0.0589686312456952,0.104799621518851,0.107439767069458,0.113461735870061,0.289721284928909,0.117190579238912,0.0463510742625293,0.14960053967703,0.152672022586244,0.128559909883662,0.0555542619546686,0.0589281655117664,0.204311527281917,0.183774734246518,0.113393483156176,0.0569729883307803,0.142155387620984,0.0615482033112098,0.133903529996286
-11,0.0360366889507802,0.0785507512159175,0.209445341431968,0.182188308216044,0.126220914332354,0.0952864187300589,0.105621770499421,0.186946011705634,0.0374221422021591,0.0636561235111539,0.0426547088597592,0.14344804116539,0.118896193092023,0.15994287997158,0.0710138660980375,0.02813370149815,0.0818331022718729,0.0436200829745328,0.150512066854558,0.162342214184764,0.0495135784394848,0.0836026474811677,0.17971592607449,0.0772825482132635,0.0187587241739535,0.0180907283496955,0.114864723103647,0.0997055248409701,0.125907001796189,0.0926827158165536,0.127872225975829,0.149737020321664,0.158508718708498,0.113207831664963,0.0265435780123867,0.00221978250986543,0.16849221670571,0.10443979840204,0.0760818043913731,0.0532641403214838,0.0964214607813602,0.0636539327386059,0.0398204383220124,0.0839307928056763,0.0573230516495344,0.0372848101376674,0.109152784413586,0.110933725453597,0.038491364923024,0.0984722958646969,0.0225056795591483,0.104622163300788,0.0720893999065269,0.088163152103513,0.0507102811942902,0.0629704420759115,0.136671527367451,0.0665365768427267,0.117674087394953,0.169119680356234,0.0726368455547035,0.0737599517464518,0.119260821541895,0.220840108062109,0.219170789328668,0.0807390786014276,0.0987358839297094,0.0961070698692592,0.0871016993005716,0.0873636774993541,0.122800860627671,0.172958867522191,0.142214490023786,0.110103804954127,0.0948343953973044,0.0146257735208435,0.121334719261753,0.109255729199504,0.161822336766613,0.199157572573781,0.0521088520244922,0.244787049694264,0.112452735657368,0.221161292631954,0.113042361449931,0.0834575344481783,0.0919946617457659,0.105433308230108,0.210447616229915,0.16258867860435,0.127657305402257,0.125303972750924,0.164813810366349,0.153171416399294,0.0774425991785885,0.102503956122824,0.0581525185122703,0.110499271275581,0.0696128856406898,0.0468307333601257,0.0851150066574149,0.162048485769685,0.188434355217832,0.195361294130454,0.101742898714003,0.197135514237019,0.159271182930674,0.108185731000071,0.171359982412526,0.184691749705918,0.0690298432691065,0.0783836411160624,0.109702164921043,0.177393742649503,0.222520112544678,0.138374076839988,0.0657744902857755,0.115240189557918,0.0864439088983001,0.09794117420084,0.0389520837410294,0.050476063999037,0.172779557958854,0.213179529806188,0.135200729310734,0.0710160350189061,0.151952980785776,0.0122072704638342,0.12840606323637
-10.5,0.0376663418062027,0.102597963780982,0.197592018343368,0.108289007264497,0.131886667375287,0.129599048217364,0.0819796763090893,0.139113002673198,0.0367071025588077,0.076074947824674,0.060143366880317,0.0989143022894044,0.145666813844181,0.174445942211911,0.0440428245580189,0.0744525805509666,0.0660123264721903,0.0554232850177629,0.143771463932701,0.131057084562872,0.0706996431020491,0.124079520984839,0.199526560946995,0.0850034874714526,0.00325118873394146,0.0330164564850503,0.118457412416732,0.0625993834790624,0.137903344767832,0.0777045401742188,0.138981434212581,0.162504255655145,0.18053005131764,0.118491748044733,0.0671642016534453,0.017717533661666,0.15252371999242,0.0749596295377394,0.0416894877258416,0.0888866769352911,0.118388594432737,0.0685834532164865,0.0270176727935345,0.0205902448920482,0.017266040619767,0.0219837823834765,0.114516961752126,0.0887272469092115,0.0499640708707675,0.0882696384003135,0.0230278688053371,0.104940781286338,0.0812687709406364,0.0582850734930748,0.012730381382179,0.0315998131987164,0.0927648990931125,0.05870946336422,0.11370083060933,0.13453962015404,0.0355424977321317,0.0459938499510653,0.111731324697062,0.188052155088387,0.170505670974259,0.0716327030087235,0.0832155781901325,0.07708326869913,0.0314184589911153,0.0667213326510429,0.106843574472002,0.189278133787317,0.157670698085856,0.141992659962805,0.131808922169271,0.0543736365769329,0.134175520937878,0.0933052245362156,0.149054298032787,0.209413102900282,0.0603350742753844,0.223065605737153,0.113408917010812,0.164583574280147,0.0902329318844566,0.0711315797824959,0.0732461826752198,0.0393086391237507,0.156016825717306,0.171337952451843,0.197889821788133,0.120837700896842,0.131391779037258,0.134756082046169,0.0570785126409467,0.0916389001998499,0.000799869246059975,0.101515846094648,0.0536484373539087,0.0470414405020695,0.10229701786202,0.0865363702211068,0.106497562948928,0.138765235595841,0.137639436307334,0.190077434965793,0.139490748574825,0.0708380425565997,0.108567618527551,0.131357418920163,0.0810679530082519,0.0824049812735204,0.0910500463861384,0.161369613212173,0.159301423524915,0.197031434435407,0.125437500294589,0.0927465114484694,0.055218636472865,0.0568215229129697,0.0198705273193691,0.0361731889261098,0.131632292092513,0.154694511784645,0.0641947417239874,0.0649180652004323,0.137745778702549,0.0376954605076621,0.125990741147668
-10,0.0462978198473917,0.128518967991489,0.152458959053684,0.0618640145096095,0.149415594550997,0.157962058980613,0.0791643231910568,0.0894948359651946,0.039606379769498,0.109449869611386,0.0976267802384824,0.123862169840563,0.171501747148097,0.157403365917724,0.0299729286161946,0.11764000596008,0.0647041082688205,0.0757446529453998,0.130402943012036,0.0951340345541654,0.0674306056842491,0.14227912727018,0.201809771101925,0.0723544479647344,0.00853178125384029,0.0436532764837622,0.0735403149342693,0.0383842624651293,0.131161165805924,0.0364130779382311,0.118012600068007,0.134414329737888,0.150052485289989,0.0774844580925354,0.0931027563845451,0.00914588802541876,0.133712948951161,0.0573551180988131,0.0667669007227257,0.0619424316638255,0.130560456869438,0.102169282190937,0.0447912936342889,0.0578576064652691,0.0760501767521319,0.0672983829876446,0.148297290392875,0.0950158239138854,0.0975711693238643,0.0919737045825244,0.0210369074916932,0.113880751994389,0.0745125917487025,0.0387051000211249,0.00987034201091905,0.0582181355986386,0.0838896823787502,0.0571260771555575,0.132220665572482,0.105400512608291,0.0280584583686029,0.0263709884470257,0.109181183548811,0.143114844587535,0.128208965368649,0.0953146318744217,0.079948287372858,0.137677277656545,0.10659411520934,0.0455763077201828,0.05569386341741,0.160057102222665,0.132668639881688,0.128153649786602,0.13955906272178,0.0847178920602547,0.149134506606355,0.0983666373326871,0.147207167372629,0.185302106429936,0.0320837281501746,0.186105478481066,0.0936443128302102,0.126979655417363,0.0731919668184272,0.0676983219095612,0.0552469927794121,0.0643536372291791,0.0935346236163402,0.182686614235325,0.216212044947441,0.0689084242242885,0.14328848939266,0.123218761355406,0.0433648121023718,0.0819316701805161,0.0509677142808844,0.127815111306501,0.0816153170588296,0.0475911973909167,0.104353800656065,0.0923107591220918,0.119944965949624,0.125254855436738,0.129333526705312,0.177081151475837,0.133352916026636,0.0641350374168014,0.070064873027836,0.102135343834395,0.0975933048724341,0.0929506695116245,0.142044281333357,0.169665039250219,0.109439715296266,0.164386733864746,0.127616771464999,0.107498074078401,0.0904659897734079,0.0301462845075106,0.0367990136104664,0.0169821494292948,0.101670737108476,0.0646800540611489,0.027129386063974,0.0288207348510161,0.0707174960570802,0.0781790701301439,0.137670697083895
